Venue Name,Status,Address,Latitude,Longitude,Usage Count,Genres,Examples
"모카클래스",OK,"서울",37.5668260046608,126.978652258309,1192,"class","[샾로맨티시스트]타로카드 원데이 기초부터 실전까지(서울일정); [샾로맨티시스트]타로카드 원데이 기초부터 실전까지 (부산출장); 페이퍼플라워  클래스"
"아라고나이트 온천＆수영장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 디아넥스 아라고나이트 온천＆수영장"
"레이저레나엑스 제주점",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 레이저아레나엑스 제주점"
"레일바이크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 레일바이크"
"머맨스쿠버",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 머맨스쿠버"
"메이즈랜드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 메이즈랜드"
"［제주］ 목장카페 밭디",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 목장카페 밭디"
"무지개요트투어",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 무지개요트"
"박물관은살아있다",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 박물관은살아있다"
"불빛정원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 불빛정원＆인생사진관 이용권"
"힐링파크 비체올린",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 비체올린 테마파크"
"사려니 ATV＆승마",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 사려니 ATV"
"산굼부리",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 산굼부리 입장권"
"산방산탄산온천",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 산방산탄산온천+심쿵혜택"
"산양큰엉곶",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 산양큰엉곶"
"상효수목원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 상효원 입장권"
"새별 ATV",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 새별ATV"
"서귀포다이브센터",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 서귀포 다이브센터 다이빙 체험"
"서프라이즈 테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 서프라이즈 테마파크"
"서핑도",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 서핑도 체험권"
"석예원 본초족욕 성산",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 석예원 본초족욕 성산"
"섭지코지 깡통열",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 섭지코지 깡통열차"
"성산 스쿠버 리조트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 성산 스쿠버 리조트 다이빙"
"성산포유람선",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 성산포유람선"
"성지도예",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 성지도예 도자기 만들기 체험"
"세계자동차＆피아노박물관",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 세계자동차＆피아노박물관"
"소랑 ATV＆승마",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 소랑 ATV＆승마"
"소인국테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 소인국테마파크"
"송악카트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 송악카트 이용권"
"쇠소깍산물관광농원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 쇠소깍산물관광농원 감귤체험"
"스누피가든",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 스누피가든"
"스카이온파이브다이닝",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 스카이온파이브다이닝 뷔페 (제주신화월드)"
"스파엔아로마테라피",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 스파엔아로마테라피"
"제주실탄사격장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 실탄사격장"
"씨에스 호텔",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 씨에스 호텔 앤 리조트 다이닝"
"아르떼키즈파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 아르떼 키즈파크"
"아이올레인포레스트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 아이올레인포레스트"
"알프스 제주",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 알프스제주/ 승마 체험"
"제주 양떼목장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 애월 양떼목장 이용권"
"액트몬",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 액트몬 중문"
"에코랜드 테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 에코랜드 테마파크"
"오늘은녹차족욕",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오늘은 녹차족욕"
"제주 오레브스파",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오레브 핫 스프링＆스파 (26.01.01~26.03.31)"
"제주오름승마랜드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오름승마랜드"
"오름ATV",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오름ATV 이용권"
"오설록 티뮤지엄",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오설록 제주 말차 소프트 아이스크림"
"오설록",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 오설록 티클래스"
"우도투어패스",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 우도투어패스"
"윈드1947 테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 윈드 1947 카트+심쿵혜택"
"윈드1947 카트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 윈드1947 카트 이용권"
"유리바닥보트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 유리바닥보트"
"일출랜드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 일출랜드+심쿵혜택"
"자연인 제주족욕",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 자연인 제주족욕"
"제주 점보빌리지",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 점보빌리지 입장권"
"제주 감귤카트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 감귤카트"
"런닝맨 제주점",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 런닝맨"
"제주 레일바이크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 레일바이크+심쿵혜택"
"제주 액티브파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 액티브파크 카트"
"액티브파크 카트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 액티브파크 카트+심쿵혜택"
"제주 최남단 체험감귤농장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 최남단 체험감귤농장"
"제주 크리스마스박물관",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주 크리스마스박물관"
"제주바다체험장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주바다체험장"
"제주바다하늘 패러글라이딩",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주바다하늘 패러글라이딩 / 힐링코스"
"제주시티투어",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주시티투어 (1회이용권/1일이용권)"
"제주신화월드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주신화월드(신화테마파크 / 신화워터파크)"
"제주이야기 행원점",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주이야기 행원점"
"제주지프",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 제주지프"
"조안베어뮤지엄",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 조안베어뮤지엄"
"중문미로파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 중문미로파크"
"중문승마공원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 중문승마공원"
"중문카트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 중문카트 이용권"
"차귀도 달래배낚시",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 차귀도달래배낚시"
"초콜릿박물관",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 초콜릿박물관 입장권"
"(주) 캐플릭스",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 카페패스 3일 프리미엄"
"타크라다이브",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 타크라다이빙"
"탐라승마장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 탐라승마장"
"토이승마장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 토이승마장"
"팰롱팰롱 빛나는",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 팰롱팰롱 빛나는"
"편백포레스트 체험목장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 편백포레스트 체험목장 이용권"
"포레스트 공룡사파리",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 포레스트공룡사파리 입장권"
"제주 피규어뮤지엄",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 피규어뮤지엄"
"하모해양레저",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 하모해양레저(씨워킹 / 패들보드)"
"한담컬쳐",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 한담컬쳐"
"한림공원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 한림공원+심쿵혜택"
"해양레저타운",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 해양레저타운"
"제주 허브동산",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 허브동산"
"허브동산",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 허브동산 ♥낙타트래킹＆족욕체험＆조안베어 증정♥"
"제주 화조원",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 화조원"
"훈데르트바서파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 훈데르트바서파크"
"제주 휴애리",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ 휴애리 입장권"
"OK 레저 ATV",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ OK레저 ATV"
"아리랑혼 태권마샬아트공연",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ The K-SHOW"
"WE호텔 웰니스센터 수영장",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］ WE호텔 웰니스 수영장 이용권"
"제주 레포츠랜드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］레포츠랜드"
"빅볼랜드",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","［제주］빅볼랜드"
"가파도 정기여객선",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","가파도정기여객선 ♥낙타트래킹＆족욕체험＆조안베어 증정♥"
"더시에나리조트 라스투베",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","더시에나리조트 라스투베 다이닝 (테이블 디너 코스)"
"더시에나리조트 라스투베 레스토랑",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","더시에나리조트 라스투베 레스토랑 (양식 다이닝 코스)"
"더시에나프리보 까보스코",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","더시에나프리모 까보스코 레스토랑 (한식 다이닝 코스)"
"본태박물관",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","본태박물관"
"제주 소인국 테마파크",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","소인국테마파크"
"아쿠아플라넷 제주",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","아쿠아플라넷 제주 입장권 ＆ 늦은오후권 (26.01월)"
"제주제트",INCOMPLETE_DATA (Both),"정보 없음",,,1,"leisure","제주제트 (~12/31)"
"성신여대 운정그린캠퍼스 대강당",OK,"서울 강북구 미아동 147",37.6319520108856,127.027270994333,1,"concert","2025 송민준 단독 콘서트 〈챕터4〉"
"대구 엑스코 5층 컨벤션홀",MISSING_ENTRY,"",,,1,"concert","2025-2026 이창섭 단독 콘서트 〈EndAnd〉 - 대구"
"광주여대 유니버시아드 체육관",MISSING_ENTRY,"",,,1,"concert","2025-2026 이창섭 단독 콘서트 〈EndAnd〉 - 광주"
"라온씨어터",OK,"서울특별시 종로구 대학로10길 12 3층",37.573,126.9794,1,"kids","아기돼지 삼형제-늑대숲 또옹돼지 원정대"
"지인시어터",OK,"서울특별시 종로구 동숭길 25",37.573,126.9794,1,"play","죽여주는 이야기"
"제나아트홀",OK,"서울특별시 종로구 대학로10길 12 , 지하 1층",37.573,126.9794,1,"play","사내연애 보고서"
"오마이갓 전용관",OK,"서울특별시 종로구 동숭길 68 , 지하 1층",37.573,126.9794,1,"play","오 마이 갓"
"JTN아트홀 1관",OK,"서울특별시 종로구 이화장길 26 JTN아트홀 1관",37.573,126.9794,1,"musical","써니텐"
"콘텐츠박스",OK,"서울 종로구 동숭길 55 , 지하1층",37.573,126.9794,1,"play","쉬어매드니스"
"해피씨어터",OK,"서울 종로구 대학로10길 5 , 지하1층",37.573,126.9794,1,"play","라면"
"대학로 더굿씨어터",OK,"서울특별시 종로구 대학로 144 , 지하 2층",37.573,126.9794,1,"play","미세스마캠"
"바탕골 소극장",OK,"서울 종로구 대학로10길 5 , 5층",37.573,126.9794,1,"play","2호선 세입자"
"틴틴홀",OK,"서울 종로구 대학로10길 24",37.573,126.9794,1,"play","옥탑방 고양이"
"아트포레스트 2관",OK,"서울특별시 종로구 대학로12길 22 , 5층 아트포레스트",37.573,126.9794,1,"play","보물찾기"
"업스테이지",OK,"서울특별시 종로구 동숭길 41 , 지하 1층",37.573,126.9794,1,"play","죽어야 사는 남자"
"아트하우스",OK,"서울특별시 종로구 대학로10길 26 , 지하 1층",37.573,126.9794,1,"play","개같은 아빠"
"아트포레스트 1관",OK,"서울 종로구 대학로12길 22 , 아트포레스트 지하 1층",37.573,126.9794,1,"play","늘근도둑이야기"
"올래홀",OK,"서울특별시 종로구 대학로10길 24 , 3층",37.573,126.9794,1,"play","아모르파티"
"예스24 아트원 1관",OK,"서울특별시 종로구 대학로12길 83 , 예스24아트원 1관",37.573,126.9794,1,"musical","미드나잇 : 액터뮤지션"
"예스24 아트원 2관",OK,"서울특별시 종로구 대학로12길 83 , 예스24 아트원 2관",37.573,126.9794,1,"musical","나르치스와 골드문트"
"지즐소극장",OK,"서울특별시 종로구 성균관로4길 42",37.573,126.9794,1,"play","기억의 숲"
"소극당 혜화당",OK,"서울특별시 종로구 대학로12길 63 , 석마빌딩 3층, 소극장 혜화당",37.573,126.9794,1,"play","사람사이"
"봄날 아트홀 1관",OK,"서울특별시 종로구 동숭길 39 , 지하 2층 봄날 아트홀",37.573,126.9794,1,"play","헤어지는 기쁨"
"봄날아트홀 2관",OK,"서울 종로구 동숭길 39 , 지하2층",37.573,126.9794,1,"play","크리미널 시즌5"
"매직라이브펍",OK,"서울특별시 종로구 창경궁로26길 41-3 , 지하 1층",37.573,126.9794,1,"musical","매직라이브펍"
"명동 난타극장",OK,"서울특별시 중구 명동길 26 , 유네스코회관 3층",37.5637,126.9975,1,"kids","난타(NANTA) - 명동"
"명보아트홀 가온홀",OK,"서울특별시 중구 마른내로 47 , 명보아트홀 지하 3층",37.5637,126.9975,1,"kids","점프"
"올림픽홀 뮤즈라이브",OK,"서울특별시 송파구 올림픽로 424",37.5145,127.1066,1,"kids","폭풍우 치는 밤에"
"우리금융아트홀",OK,"서울특별시 송파구 올림픽로 424 , 올림픽공원 내 우리금융아트홀",37.5145,127.1066,1,"kids","호두까기인형(송파)"
"타이거릴리(가든파이브",OK,"서울특별시 송파구 충민로 66 , 현대시티몰 가든파이브점 몰관 4층",37.5145,127.1066,1,"kids","타이거릴리(가든파이브/김포/가산)"
"다이나믹 메이즈 인사동점",OK,"서울특별시 종로구 인사동길 12 , 지하 1층",37.573,126.9794,1,"kids","런닝맨＆다이나믹 메이즈(서울)"
"책읽는미술관 대치본사",OK,"서울특별시 강남구 삼성로 212 , 은마상가 A블럭 306-1, 306-2 (대치동 316)",37.5172,127.0473,1,"kids","책읽는 미술관 3개 지점 이용권"
"주렁주렁 영등포점",OK,"서울특별시 영등포구 영중로 15 , 타임스퀘어 4층 매표소, 5층 입구",37.5264,126.8962,1,"kids","주렁주렁 실내 동물원(영등포점)"
"헌법재판소 정문(집결지 확인 필수)",OK,"서울특별시 종로구 북촌로 15 , 헌법재판소",37.573,126.9794,1,"activity","북촌투어"
"북촌(3호선 안국역 4번 출구 앞 집결)",OK,"서울특별시 종로구 율곡로 지하 62 , 3호선 안국역 4번 출구 앞",37.573,126.9794,1,"activity","다시 꿈을 꾸는 북촌"
"서대문형무소(집결지 확인 필수)",OK,"서울특별시 서대문구 통일로 251",37.5791,126.9368,1,"activity","서대문형무소 투어"
"고궁박물관(집결지 확인 필수)",OK,"서울특별시 종로구 효자로 12",37.573,126.9794,1,"activity","국립고궁박물관 인문학산책"
"선릉(집결지 확인 필수)",OK,"서울특별시 강남구 선릉로100길 1",37.5172,127.0473,1,"activity","선릉 인문학산책"
